郭鸿	1	7736
朱磊	1	3633
姚亮	1	1838
王晓丽	1	5552
孙洁	1	2020
仝雪芹	1	323
王继艳	1	5743
张亚宏	1	2547
李亚婷	1	3690
朱海洋	1	3619
宋立丹	1	2226
徐菊	1	3264
陈德棉	1	8014
黄荣怀	1	8821
梁跃	1	4726
张进宝	1	3049
游雪雯	1	5070
宫雪	1	2267
王宏俐	1	5392
闫开伦	1	7840
李一新	1	3662
黄案敏	1	8774
王佳悦	1	5272
陈凌	1	7933
孙绍丹	1	2057
汪园	1	4957
王学东	1	5379
李金鑫	1	4193
庄诗梦	1	2448
熊传林	1	5147
杨宇琦	1	4363
中国科技论文统计与分析课题组	1	209
黄兆信	1	8712
李炎炎	1	4050
刘明阳	1	913
夏德元	1	1811
胡惠闵	1	6390
胡力	1	6358
渠晴晴	1	5055
魏新	1	8649
何颖	1	468
罗伊玲	1	6180
奚菁	1	1836
李艳萍	1	4141
李玉婷	1	4061
田人合	1	5876
邓爱民	1	7386
张馨方	1	3093
葛少卫	1	6597
杨晓江	1	4431
闫帅	1	7838
陈秋怡	1	8133
刘海波	1	983
张俊飞	1	2574
毕志升	1	4852
吴小玲	1	1435
韩正琪	1	8326
徐涵	1	3230
肖黎明	1	6334
肖沁霖	1	6307
吴贤国	1	1536
汤超	1	4944
张立茂	1	2961
李博文	1	3762
罗闯	1	6232
caterina guidi	1	4
giovanni di matteo	1	20
stefano grego	1	79
郑丽维	1	7502
杨晨晨	1	4434
陈祖森	1	8127
孟明	1	2117
刘伟华	1	733
张超	1	3038
周衍平	1	1698
樊霞	1	4775
贾建林	1	7085
王奥希	1	5360
田大芳	1	5886
王弘钰	1	5448
贾钊	1	7109
蔡文靖	1	6735
马妮妮	1	8420
李佳璐	1	3708
郑春雨	1	7546
尹延洁	1	2310
赵悦阳	1	7197
方丽	1	3372
白春爱	1	5945
董芸	1	6656
左志德	1	2386
宋强	1	2194
吴北丹	1	1412
马伟	1	8405
王飞龙	1	5847
俞小芸	1	567
张媌姮	1	2655
赵长青	1	7311
李晗	1	3969
王良滨	1	5749
叶月	1	1293
徐雨森	1	3281
刘雨梦	1	1143
郑稣鹏	1	7572
晏归来	1	3424
庄宇	1	2444
胡逸欢	1	6459
卢婷	1	1220
祖平	1	6022
刘览	1	1109
肖萍	1	6325
邓珮雯	1	7388
杨丽娜	1	4306
陈小强	1	7993
刘炳琪	1	996
林清	1	4603
王立强	1	5724
刘瑞芳	1	1031
李芳红	1	4144
张琪	1	2921
唐靓嫱	1	1783
薄振杰	1	6758
刘惠	1	887
胡素敏	1	6441
严高荣	1	208
周爱保	1	1657
潘超超	1	5120
董楠楠	1	6639
程思诗	1	6080
张展	1	2704
昝栋	1	3422
朱娜	1	3575
倪旭东	1	584
王勤勤	1	5320
蔡卓平	1	6725
段舜山	1	4830
骆育敏	1	8524
蓝郁	1	6713
赵旻	1	7211
王小燕	1	5411
闫雪	1	7851
程锦祥	1	6110
欧阳海鹰	1	4787
胡婧	1	6367
陈柏松	1	8070
孙英泽	1	2068
贾飞飞	1	7110
宋文	1	2204
徐海静	1	3228
何清吟	1	444
刘建辉	1	863
程建萍	1	6075
茶正早	1	6573
崔博	1	2356
江艳萍	1	4917
夏琬钧	1	1820
陈帅彤	1	8002
殷琦	1	4838
李铭鑫	1	4200
王成城	1	5495
吕露	1	1377
孙东	1	1945
孙昕光	1	2002
李宗刚	1	3819
付璐	1	315
刘永	1	961
鄂世举	1	7743
包辉煌	1	1185
曹建波	1	3457
张海艇	1	2880
包昆伟	1	1175
王武辉	1	5611
marius m scarlat	1	60
李银平	1	4201
胡永成	1	6416
徐碧波	1	3244
谢涵	1	6980
洪建中	1	5036
邢颖	1	7415
张秋菊	1	2951
胡小鹿	1	6376
柏雨岑	1	4622
袁建霞	1	6803
贾晨冉	1	7098
韩文菲	1	8317
李宛蓉	1	3823
赵天易	1	7159
范玲	1	6563
韩彦槊	1	8312
杨静萍	1	4552
黄晴珊	1	8767
杨露	1	4550
毛开云	1	4875
王恒哲	1	5485
陈大明	1	7968
江洪波	1	4910
李雪璐	1	4218
徐菱	1	3265
贾伟	1	7071
柯灵儿	1	4632
仇雪萍	1	300
刘新庄	1	905
胡秋萍	1	6438
xuan-ming zhang	1	96
xuan zhang	1	95
xu luo	1	94
hai-tao guo	1	23
li-qun zhang	1	52
ji-wei guo	1	35
林泓	1	4598
林岚	1	4571
贾斌	1	7091
朱志强	1	3595
陈慧媛	1	8023
张璨	1	2934
梅蕊	1	4745
杨水金	1	4451
武桂珍	1	4805
陆龙滨	1	7897
崔玲玲	1	2370
俞修言	1	563
吴茂荣	1	1528
牛文仁	1	5190
左娇	1	2385
赵惠	1	7198
白甜甜	1	5955
肖亚娟	1	6281
黄开秀	1	8746
潘有能	1	5104
贺焕振	1	7057
王月娥	1	5586
赵鑫	1	7308
蔡倩	1	6721
沈翠珍	1	5022
翁雪玲	1	6243
彭超华	1	3143
曾铁英	1	3538
朱静	1	3654
钟琴	1	7800
赵毅	1	7240
王涵	1	5643
徐梦楠	1	3224
吴菲	1	1531
荣英男	1	6579
郭俊超	1	7625
李建	1	3853
李琴	1	4076
杨敦干	1	4403
王雨婷	1	5827
文楠	1	3365
朱海燕	1	3620
杜栋	1	4278
牛青	1	5200
曲扬	1	3442
朱立禄	1	3636
谭立满	1	7020
张建国	1	2727
杨鹏	1	4556
王保成	1	5283
南虹	1	1208
牛玉钵	1	5196
王玉祥	1	5667
郑楠	1	7556
刘雯	1	1148
刘畅	1	1034
王营盈	1	5780
夏文秀	1	1813
汤亚南	1	4926
马有才	1	8456
李金枝	1	4192
牟俊玲	1	5201
薛霞	1	6779
乔明哲	1	228
魏喜武	1	8637
拜得菊	1	3345
陈晋	1	8051
白淑春	1	5950
王园园	1	5344
赵亚娟	1	7130
闫智勇	1	7844
王艳华	1	5751
郭婷婷	1	7650
戴培赟	1	3318
马志云	1	8438
白旭	1	5944
闫旭	1	7842
赵波	1	7242
甘健侯	1	5859
建	1	2509
李翠英	1	4130
高惠玲	1	8564
张军广	1	2591
刘泽权	1	973
汤洁	1	4938
方慧	1	3385
何斌	1	424
付辉建	1	319
张韫	1	3088
马海英	1	8467
唐重振	1	1777
宋维翔	1	2230
索琪	1	6165
葛宇	1	6596
安显金	1	2151
张宽朝	1	2688
韩巧霞	1	8307
马莲	1	8493
胡一樱	1	6335
何雨蔚	1	462
杨丹丹	1	4301
谢永生	1	6976
程明	1	6086
战令琦	1	3305
丁然	1	157
于浩	1	275
焦宏官	1	5137
许晓云	1	6900
储文静	1	600
时影	1	3411
戚谢文静	1	3312
吴俊芳	1	1400
顾晓艳	1	8371
李涛	1	4040
崔晓兰	1	2363
段青	1	4833
陈如梦	1	7972
付玉萍	1	314
张宗杰	1	2680
高琳	1	8597
龙际梦	1	8874
蔡中祥	1	6716
彭浩然	1	3133
黄金玲	1	8830
丁婉雪	1	136
范晓芸	1	6557
栾嘉	1	4658
徐迪雄	1	3275
龙亮	1	8863
高亚光	1	8531
吴雁平	1	1548
刘东斌	1	706
于建成	1	253
谢旭东	1	6964
余挺	1	490
秦文光	1	6049
章锦才	1	6139
轩东英	1	7335
王立非	1	5729
景海涛	1	3429
杜久升	1	4247
程结海	1	6103
李贺琼	1	4173
张小为	1	2689
傅贤波	1	595
杨玉英	1	4481
宋玮	1	2223
马莹	1	8494
热孜万古丽·阿巴斯	1	5133
钟贞山	1	7804
龚文霞	1	8882
胡五生	1	6338
魏利	1	8636
黄慧敏	1	8752
钱鸣静	1	7826
智飞飞	1	3432
赖小春	1	7112
王凯	1	5309
韩梅	1	8325
姜琨	1	1901
曾嘉	1	3506
林德明	1	4576
姜祥园	1	1902
孙鹏	1	2095
王方明	1	5528
郎宇博	1	7495
单大国	1	1202
宋志红	1	2197
郭莹	1	7717
赵佳	1	7134
李海杰	1	4034
修晓辉	1	574
闫燕	1	7846
李昌庆	1	3929
汪百祥	1	4981
陈翀	1	8151
吴金泽	1	1541
王子朴	1	5377
梅燕	1	4742
初伟	1	1163
庾凡	1	2485
叶兆青	1	1279
王旸	1	5537
王刚	1	5313
吕凤先	1	1343
周鸿敏	1	1727
李兵	1	3735
范芳芳	1	6569
赵可惠	1	7149
王天虹	1	5358
孟宪丽	1	2110
张艺	1	3006
王江	1	5620
郝敏霞	1	7600
薛莲	1	6776
孙志岭	1	1982
许泽浩	1	6908
李淑平	1	4044
张焕春	1	2895
王新语	1	5527
周增强	1	1596
侯珲	1	545
张艳庆	1	2999
李大新	1	3789
刘翔	1	1067
焦太宽	1	5136
郭利军	1	7636
蔡艳玲	1	6745
司俊龙	1	1312
吴秋翔	1	1514
龚钰莹	1	8889
唐静萍	1	1784
姚闳耀	1	1866
杜皓	1	4285
杨维平	1	4504
邵帅	1	7452
张红艳	1	2975
周雅宁	1	1717
任娟	1	351
贾学义	1	7081
韩超	1	8349
邢艳春	1	7414
高腾飞	1	8606
尹忠慧	1	2312
刘美含	1	1062
苗林	1	6530
穆瑞锋	1	6117
伍一宁	1	387
钟海秀	1	7798
王贺	1	5794
许楠	1	6905
李金博	1	4190
付晓宇	1	312
邹红菲	1	7488
胡伟红	1	6343
苏纯惠	1	6516
黄璜	1	8802
张亚玮	1	2548
党静萍	1	609
李恩昌	1	3881
张森	1	2852
胡铭钊	1	6461
张焕卿	1	2894
吴一波	1	1382
李永洪	1	4018
林士辉	1	4569
潘香岑	1	5128
刘凤侠	1	762
王立新	1	5725
马成成	1	8440
贾侃	1	7076
刘诗洁	1	1111
王彩红	1	5452
阮刘青	1	7866
喻登科	1	1795
彭静	1	3149
刘彦宏	1	868
肖欢	1	6305
周荣	1	1687
鄢斌	1	7744
李丽	1	3676
许贵如	1	6923
袁乾	1	6787
刘中凯	1	707
梁子敬	1	4688
张景艳	1	2828
王旭荣	1	5535
张康	1	2723
李建喜	1	3855
张会敏	1	2558
范军臣	1	6543
孔凡美	1	1927
张苗	1	3013
王文锐	1	5516
王玉玲	1	5664
陈婷婷	1	7979
周云仙	1	1573
郭上铃	1	7614
周亮	1	1575
姬蕾	1	1917
范怀超	1	6553
崔久富	1	2354
刘来兵	1	943
孟理政	1	2125
马秀杰	1	8480
马建	1	8430
周剑丽	1	1586
马超	1	8501
张振	1	2773
王非凡	1	5842
谭玉华	1	7017
屈红	1	2333
杨怀洁	1	4392
刘俊	1	738
宋宏源	1	2188
杜婷	1	4261
葛爽爽	1	6605
杨明晓	1	4417
梦非	1	4747
吴晓海	1	1461
周青	1	1722
顾远东	1	8380
吴刚	1	1410
phill jones	1	67
周鸣昕	1	1726
董超	1	6661
nicko goncharoff	1	66
郑永和	1	7557
陈凤云	1	7935
谢昌明	1	6965
张保朝	1	2576
许吴环	1	6882
郝杰	1	7603
宛玲	1	2256
原欣伟	1	1249
李延	1	3851
窦天苗	1	6119
钱妤	1	7812
陈欣然	1	8078
张晓琴	1	2825
王希挺	1	5429
许国动	1	6884
王世友	1	5219
雷军蓉	1	8240
张霞	1	3081
杨龙	1	4558
乐雪雯	1	218
钟鸣宇	1	7811
巴燕·海拉提	1	2401
许达恒	1	6925
蔡珂	1	6741
穆东	1	6114
徐德生	1	3194
孙海燕	1	2022
胡小婵	1	6375
池芬	1	4925
张世玉	1	2522
赵旸	1	7210
杨鑫禹	1	4533
刘利	1	768
王玲伟	1	5678
夏欧东	1	1817
余杨	1	498
叶晓宪	1	1290
李增娇	1	3788
徐敏华	1	3200
张美娇	1	2983
郑晓蕙	1	7551
叶冲	1	1281
田霞	1	5917
胡文亮	1	6394
席庆奎	1	2420
梅振荣	1	4738
熊彩云	1	5160
喻爱林	1	1793
涂业苟	1	5047
李玉伶	1	4060
王青龙	1	5838
王志颖	1	5471
杨可可	1	4347
汪国银	1	4958
陈小莉	1	7996
王溯	1	5650
苏林猛	1	6508
孔凡士	1	1926
代勇真	1	324
方鸿志	1	3394
张流畅	1	2876
李祺灵	1	4092
朱荣贵	1	3645
黄琳凯	1	8798
朱世伟	1	3548
于俊凤	1	245
张铭君	1	3060
赵燕清	1	7253
徐蓓蓓	1	3268
李晨	1	3971
李茂秋	1	4152
张新建	1	2788
孙自保	1	2060
王丽凤	1	5231
林涛	1	4602
赵远玢	1	7305
曹丁蕾	1	3447
罗浩莹	1	6211
洪坚	1	5033
李海洋	1	4036
应文强	1	2450
谭文华	1	7011
曾景娇	1	3524
谭艳丽	1	7023
黄婉林	1	8729
樊秋妮	1	4770
谢珍	1	6984
吴鸿桃	1	1560
兰杰	1	616
敬思	1	3359
许建飞	1	6891
李天娟	1	3790
刘士建	1	802
杨俏文	1	4323
侯湘柏	1	543
祝晓萍	1	6029
连丽艳	1	7347
郭明眉	1	7676
张小娟	1	2692
马瑞瑞	1	8476
张雯婷	1	3077
王秋萍	1	5717
谢玉安	1	6982
刘昆雄	1	908
于世花	1	242
杨占慧	1	4344
张燕	1	2899
罗培芳	1	6188
邱雯	1	7443
宗娜	1	2253
姚伟华	1	1840
曹学伟	1	3456
高晓巍	1	8572
施一峰	1	3397
蒙裕兴	1	6709
jianfei hu	1	39
qiang liu	1	68
jing zhang	1	45
wenqing song	1	85
侯玉霞	1	544
陈宁	1	7985
郭承湘	1	7669
唐忠	1	1748
龙承鹏	1	8866
何荔英	1	456
钟八莲	1	7785
吴海燕	1	1484
刘彦勋	1	866
林龙	1	4619
靳云华	1	8266
温馨	1	5065
刘红	1	1057
巩慧慧	1	2396
卢爱霞	1	1236
毕经芳	1	4858
王苓	1	5762
李双	1	3766
彭敏	1	3128
常金为	1	2437
员学锋	1	1562
邵雅静	1	7468
卫新东	1	1245
潘星星	1	5102
骆良彬	1	8525
贾佳星	1	7075
王晓静	1	5568
裴光兰	1	6835
石进	1	6013
于笑丰	1	280
刘尉	1	833
宋巍	1	2190
王洁心	1	5627
梁轶	1	4727
王竹溪	1	5730
卢笙	1	1239
乔淑欣	1	231
曹志杰	1	3459
任湘	1	368
赵璐	1	7262
武小钢	1	4798
吴小勇	1	1430
陈瑶	1	8119
高源	1	8590
段亚会	1	4814
党韦强	1	610
韩美琪	1	8348
周璞	1	1669
陈禧	1	8131
周阿剑	1	1716
刘子宁	1	822
孟凡红	1	2101
邹建华	1	7476
管洋洋	1	6157
康翠翠	1	2482
李镇	1	4204
曹自刚	1	3488
高剑波	1	8541
牛温佳	1	5193
谭建龙	1	7006
郭莉	1	7716
路婷	1	7323
黄锐洲	1	8832
徐竞一	1	3249
颉龙飞	1	8383
裴世其	1	6833
宋嘉懿	1	2179
付姝菲	1	307
张仁竞	1	2554
何琛	1	447
阳敬	1	7877
王泽锋	1	5626
祝燕平	1	6030
许燕	1	6912
许冰冰	1	6880
张启方	1	2623
汪庆怡	1	4968
倪学媛	1	582
陈嘉欣	1	7962
张笑笑	1	2965
陶黎明	1	8228
董杨建	1	6637
邵媛	1	7451
余晶	1	495
尹志清	1	2311
李宗艳	1	3822
徐燎宇	1	3233
余恒先	1	488
王勇	1	5319
张进	1	3048
肖芸	1	6324
宋吉祥	1	2176
倪前宽	1	578
徐砚田	1	3242
刘楠	1	956
刘思来	1	883
李汉斌	1	4020
黄振	1	8753
周垚	1	1595
佟延秋	1	520
梁世莲	1	4672
马翠凤	1	8487
蔡秀华	1	6742
马培宏	1	8417
侯键	1	558
何昭璇	1	429
龚俊杰	1	8879
张渊	1	2890
陈家瑞	1	7988
肖超	1	6327
赵生玉	1	7263
夏真	1	1822
赵凤娟	1	7143
任赟虹	1	384
陈英	1	8160
黄英凡	1	8817
游雪梅	1	5069
王桂林	1	5598
李方伟	1	3922
刘冬琴	1	760
何进伟	1	461
董秀	1	6650
杜朝东	1	4276
蹇明旻	1	7331
蒋智刚	1	6684
薛广禄	1	6765
张生果	1	2936
邱骏驹	1	7445
王莉丽	1	5768
梁兰	1	4677
黄凯迪	1	8716
郑小虎	1	7525
吴晓红	1	1463
何莉	1	457
朱桦	1	3616
马娟	1	8421
张瑾	1	2931
孙富杰	1	1972
陈托兄	1	8027
王宇鹏	1	5388
张益嘉	1	2938
赵斌	1	7207
徐昕	1	3209
李丽萍	1	3679
邢丽娜	1	7400
皮啸环	1	5966
蔺小艳	1	6754
潘蓓	1	5119
唐佳	1	1738
胡梦巾	1	6414
王昕	1	5544
庞桂娟	1	2460
李靖宇	1	4227
田玥	1	5904
黄春兰	1	8760
黎子辉	1	8845
王箐	1	5733
江胜强	1	4915
于洁	1	272
陈会会	1	7916
杨嘉荣	1	4349
杨秦予	1	4494
葛东雷	1	6592
郭鸿宇	1	7737
于晓	1	261
王东华	1	5221
汪海彬	1	4976
田荣	1	5912
刘方林	1	906
李翠兰	1	4128
李美玲	1	4127
刘文峰	1	900
吴胜儿	1	1526
谢叶寿	1	6950
林利胜	1	4565
颜岚岚	1	8384
郭柯娜	1	7683
唐裕婷	1	1775
张思原	1	2760
刘馨	1	1154
刘翠莹	1	1069
朱张倩	1	3589
李磊	1	4090
巨兴达	1	2392
付姗姗	1	306
谢瑶瑶	1	6987
乔硕功	1	236
向禹	1	1331
杨宏章	1	4365
倪高金	1	587
王俊海	1	5280
付静	1	322
宋律	1	2196
都建	1	7742
杜金	1	4291
胡兴强	1	6349
冷卫东	1	691
倪小兵	1	583
夏凌云	1	1805
李艳琴	1	4138
毋江波	1	4844
吴先福	1	1404
郑瑜	1	7571
彭铭	1	3145
任茹月	1	379
罗骏	1	6235
周升	1	1587
覃丽金	1	6845
张建媛	1	2728
何婧	1	411
院金谒	1	8214
严秀丽	1	206
王凤娟	1	5307
田杰	1	5896
潘兰霞	1	5087
暴银素	1	3434
陈丽娟	1	7906
王志华	1	5464
刘兴春	1	752
李戒戎	1	3891
吴倪	1	1402
王芊入	1	5758
李波	1	4025
贺朝久	1	7055
韩雪	1	8352
李丹丹	1	3672
阎丽娟	1	7859
冯国震	1	650
张鹤凡	1	3102
王战林	1	5497
刘新	1	904
李穆	1	4098
杨祥燕	1	4490
蔡元保	1	6722
郑文武	1	7538
曾黎明	1	3540
唐莹莹	1	1774
叶维雁	1	1302
舒永钢	1	6475
苏飞	1	6528
应蓉蓉	1	2452
金铃萍	1	7777
齐凤青	1	8853
孙奇	1	1966
薛晓芳	1	6769
赵金博	1	7307
胡俊梅	1	6346
赵昕悦	1	7214
逯连静	1	7357
陈国荣	1	7966
常宗强	1	2425
刘丽田	1	717
谢慧珍	1	6961
岳丽红	1	2341
郭锦丽	1	7725
骆意	1	8519
胡彩云	1	6381
余芹	1	512
张美芹	1	2988
徐霞	1	3283
许丽娜	1	6875
李丹萍	1	3674
袁皓	1	6821
冷祥彪	1	693
顾方	1	8370
牛倩倩	1	5182
周银	1	1711
王玲	1	5677
敖漫	1	3357
敖薪	1	3358
莫锦	1	6588
蒋莉莉	1	6700
袁莉萍	1	6826
杨尚志	1	4371
蔡成龙	1	6732
刘莉	1	1097
于萍萍	1	287
孟丽涛	1	2096
陈凯明	1	7937
周巍	1	1609
侯金凤	1	555
梁田	1	4717
肖维霖	1	6320
俞盼盼	1	572
张建新	1	2730
郑轶	1	7583
李雁军	1	4208
戴慧芬	1	3325
郝会霞	1	7591
陈爱民	1	8106
高艺源	1	8607
张永强	1	2863
夏蕾	1	1829
冯正直	1	668
白美程	1	5958
黄东升	1	8697
孙源晨	1	2028
于元元	1	247
tiejun li	1	81
王艳南	1	5752
黄彦新	1	8747
刘荣	1	1095
陈君兰	1	7959
朱黎琴	1	3656
马小利	1	8425
尚燕	1	2294
胡灵	1	6428
李跃然	1	4179
吴诗贤	1	1535
周慧芳	1	1622
葛蕾蕾	1	6609
孙在丽	1	1962
李乙冉	1	3684
吕凌	1	1342
吴景东	1	1466
张小卿	1	2691
刘姿伶	1	815
叶益	1	1299
杨丽彬	1	4308
孟婧	1	2108
陈佩帆	1	7922
薛春香	1	6768
杨奕望	1	4356
方兴	1	3374
赵宏杰	1	7171
郭利平	1	7637
王虎城	1	5784
张立双	1	2956
金鑫瑶	1	7776
崔欣	1	2368
沈凌云	1	4996
董立	1	6651
薛卫双	1	6761
赵栋祥	1	7231
孙帅帅	1	1975
于江楠	1	270
邢欣欣	1	7406
师茜	1	2414
田沛	1	5899
南志标	1	1206
江金弋	1	4918
李益民	1	4085
王一然	1	5217
闫枫尚	1	7845
李勤	1	3756
张俊洁	1	2573
付海玉	1	313
岳欣	1	2350
张美玲	1	2986
高素惠	1	8602
李娜娜	1	3801
刘松	1	945
李淑敏	1	4045
李正风	1	4011
白鲜萍	1	5964
樊景超	1	4767
朱小芳	1	3583
邹圣强	1	7473
乔瑶	1	234
王宜庭	1	5398
郭凡	1	7631
陈瑞洋	1	8117
卓高生	1	1201
陈晓忠	1	8054
张丽萍	1	2530
马钰雯	1	8509
魏聪	1	8667
陈红敏	1	8142
马云彤	1	8399
韩立新	1	8342
张秀丽	1	2946
袁润	1	6817
王婧怡	1	5372
谭凯波	1	6997
刘爱东	1	1004
周康	1	1610
朱一红	1	3547
彭中云	1	3112
王玉莲	1	5670
徐汉青	1	3225
王春燕	1	5546
朱慧涓	1	3599
王志娟	1	5466
毕琳	1	4857
张虹	1	3032
李民	1	4013
齐诚	1	8860
赵秀娟	1	7266
李金峰	1	4191
黄亚江	1	8707
古文瑞	1	1254
王艺璇	1	5754
张书鸣	1	2536
康飞	1	2484
熊泽泉	1	5166
牟象禹	1	5206
刘建刚	1	859
卞春松	1	1213
庞万福	1	2453
段绍光	1	4829
金黎平	1	7779
刘金立	1	1128
邵征翌	1	7453
马晨晨	1	8454
吴开军	1	1444
牛晓锋	1	5192
邵艳红	1	7461
魏敏	1	8648
牛妞	1	5186
傅巧美	1	591
杨婷	1	4361
蒋琪霞	1	6691
徐昌昊	1	3206
汶柯	1	4989
梅和坤	1	4734
高颖	1	8626
邓云华	1	7361
丛挺	1	191
魏孟祺	1	8641
孙红梅	1	2055
张耀元	1	2994
管佩钰	1	6154
姚雪	1	1868
陈开红	1	8006
邱利见	1	7424
赵文政	1	7204
王凌超	1	5306
于潇	1	276
范桂红	1	6559
曾宜玲	1	3511
zixian tan	1	123
fengjiao zhang	1	19
cong wu	1	12
刘桂琴	1	951
陈晓璇	1	8059
赵文	1	7201
孙自学	1	2062
王祖龙	1	5710
王诗琦	1	5791
马慧杰	1	8439
徐明珠	1	3208
曹芬芳	1	3489
樊晓璐	1	4766
胡刚	1	6354
韦锋	1	8286
张忠华	1	2753
杨选瑾	1	4530
熊宏齐	1	5156
陈立文	1	8140
曹江红	1	3474
张友全	1	2613
孙荣国	1	2070
蒋霖谦	1	6704
叶鹏鹏	1	1310
金叶	1	7754
汪媛	1	4962
蹀	1	7330
段蕾蕾	1	4832
杨博	1	4343
俞发荣	1	565
郑已东	1	7527
郭艳珍	1	7713
邱亚龙	1	7421
郭迪杰	1	7723
刘桂艳	1	952
刘群	1	1065
代洪彬	1	328
郭鑫	1	7724
朱峰奇	1	3584
刘云洪	1	726
郑宏	1	7523
陈晓岚	1	8053
邓伲姣	1	7362
王华倬	1	5322
高鹏	1	8628
吴尽	1	1436
郝磊	1	7607
王凯珍	1	5311
雷东升	1	8238
邓小茹	1	7373
梁国庆	1	4683
杜化荣	1	4256
张克永	1	2586
王晓红	1	5567
梁玉芳	1	4716
王福	1	5712
刘林志	1	947
徐蕾	1	3270
李庆	1	3849
肖相泽	1	6316
顾玥	1	8376
马金珠	1	8506
郭伏	1	7620
胡名彩	1	6363
李明明	1	3934
马银琦	1	8510
吴依妮	1	1397
齐媛媛	1	8854
栗洪武	1	4655
叶小敏	1	1286
chao cui	1	5
xiao-song ren	1	87
yu-jia liu	1	112
chen guang	1	7
wang hui	1	82
张焕笛	1	2896
苏玉成	1	6513
莫丽玲	1	6581
陈泽斌	1	8084
靳松	1	8275
张永福	1	2864
冯甜甜	1	675
马炅	1	8470
李文珠	1	3912
周运鸿	1	1702
唐健民	1	1739
范进顺	1	6571
邹蓉	1	7490
史艳财	1	1270
柴胜丰	1	4650
杨治平	1	4456
孙明贵	1	2001
杜燕锋	1	4284
赵洋	1	7243
潘娅子	1	5090
冯露	1	687
杨选辉	1	4531
杜心雨	1	4267
蔡志强	1	6731
曲江凤	1	3444
余江维	1	500
翟菊叶	1	6258
张浩	1	2877
郭璐	1	7703
李旭芬	1	3924
魏娜	1	8638
王海花	1	5640
胡诗琪	1	6454
戈三玉	1	3292
谢冬冬	1	6943
毛宗福	1	4872
姬东鸿	1	1916
梁晓晖	1	4706
何祎雯	1	449
王博雅	1	5325
钟云志	1	7782
李兴保	1	3732
彭彦淇	1	3127
何耶奇	1	455
朱江	1	3618
任晓亚	1	363
刘淋	1	989
ying ding	1	107
王婧贤	1	5373
郝桂荣	1	7604
程华东	1	6070
尹晓飞	1	2317
田波彦	1	5900
严小鹏	1	197
朱易佳	1	3608
张帅	1	2711
周华任	1	1590
占南	1	1214
刘俏	1	742
傅淳华	1	592
崔春龙	1	2361
罗阳	1	6233
张友华	1	2614
徐伟敏	1	3159
戴鸿斌	1	3336
覃银燕	1	6849
程晶晶	1	6090
王宇璐	1	5386
杨诗	1	4519
储金龙	1	603
李久林	1	3681
徐国军	1	3171
刘澄	1	994
吴卓青	1	1414
宋为	1	2165
李岳峰	1	3839
吴爱芝	1	1496
刘姝	1	813
亓晖	1	290
姚小涛	1	1848
张祺瑞	1	2943
吴素研	1	1515
吕志坚	1	1354
吴江瑞	1	1482
李文波	1	3909
孙琴	1	2036
陈志刚	1	8016
方卉	1	3375
张均胜	1	2632
祖文玲	1	6023
李素美	1	4109
吴加琪	1	1411
高琰	1	8596
余游	1	505
冯林	1	667
吕志军	1	1353
王亚丽	1	5247
刘爽	1	1008
郑蕴欣	1	7582
曹辉	1	3493
魏凤萍	1	8635
何益华	1	448
袁青	1	6829
刘慧亮	1	888
宿慧爽	1	2269
刘瑞琦	1	1030
马蔷	1	8496
曲久龙	1	3435
郭琪	1	7698
卓建霞	1	1199
杨云	1	4314
吕阳	1	1375
阮继	1	7873
尤嘉琮	1	2298
刘筱敏	1	1056
刘小兵	1	834
刘谦	1	1113
董文鸳	1	6635
姚依楠	1	1841
杨丽雪	1	4311
牟笛	1	5204
陈安	1	7987
贾传玲	1	7073
朱天秀	1	3573
徐莉	1	3261
杨士伟	1	4355
张田力	1	2937
沈延斌	1	5004
李嘉	1	3780
邢新欣	1	7405
叶选成	1	1304
蒋兵兵	1	6674
吴皓	1	1507
叶淑然	1	1296
张海涛	1	2878
张念祥	1	2756
张会然	1	2559
钟乐	1	7781
赵智聪	1	7225
吕华侨	1	1344
滕蕾	1	5075
刘丹青	1	711
李永洁	1	4017
王铎威	1	5813
张兵城	1	2590
谢隆腾	1	6993
李涵宇	1	4042
李景龙	1	3975
袁永仪	1	6815
张扬	1	2770
陈婧	1	7977
查强	1	4625
肖洪	1	6310
赵洪	1	7244
毋晓霞	1	4843
张品慧	1	2625
张瑜婷	1	2928
靳丽娟	1	8265
赵素君	1	7270
华泽嘉	1	1197
王擎	1	5502
郭永健	1	7685
古丽燕	1	1252
闫国疆	1	7833
吴月梅	1	1472
叶春蕾	1	1289
梁丽	1	4674
谢凤杰	1	6945
池丽旭	1	4922
张学福	1	2670
朱奕帆	1	3574
姚占雷	1	1844
周蓓蓓	1	1694
王彩虹	1	5453
吴茵茵	1	1530
杨冬敏	1	4331
陈练文	1	8143
赵超烨	1	7301
赵珊	1	7257
陈铭	1	8185
盛宇平	1	5973
王树贵	1	5597
盛春蕾	1	5975
haiyun xu	1	24
chao wang	1	6
kun dong	1	48
rui luo	1	73
zenghui yue	1	118
hongshen pang	1	28
丁璇	1	158
孔超	1	1943
黄世晴	1	8696
吴志民	1	1447
骆盈旭	1	8522
郭强华	1	7660
罗锋	1	6231
陈淑平	1	8096
张毅菁	1	2859
徐艳梅	1	3254
杨园利	1	4351
王晓宁	1	5555
郭侃	1	7623
刘厚营	1	778
黄秀满	1	8806
张玢	1	2913
